"Region";"TaxonName";"scientificName";"Family";"Order";"Class";"Phylum";"Taxonomy";"OrigName";"Island";"PresentStatus";"FirstRecord";"FirstRecord_orig";"Source";"time_lag";"griis_first_observed"
"France";"Cinnamomum camphora";"Cinnamomum camphora (L.) J.Presl";"Lauraceae";"Laurales";"Magnoliopsida";"Tracheophyta";"GBIF";"Cinnamomum camphora";"2014";"";2014;"";"INPN-FCBN/IDigBio";NA;NA
"France";"Claytonia sibirica";"Claytonia sibirica L.";"Montiaceae";"Caryophyllales";"Magnoliopsida";"Tracheophyta";"GBIF";"Claytonia sibirica";"2011";"";2011;"";"INPN-FCBN/IDigBio";NA;NA
"France";"Corythucha arcuata";"Corythucha arcuata Say";"Tingidae";"Hemiptera";"Insecta";"Arthropoda";"GBIF";"Corythucha arcuata";"";"";2017;"2017";"Cs�ka et al. 2019";NA;NA
"France";"Cosmos sulphureus";"Cosmos sulphureus Cav.";"Asteraceae";"Asterales";"Magnoliopsida";"Tracheophyta";"GBIF";"Cosmos sulphureus";"2011";"";2011;"";"INPN-FCBN/IDigBio";NA;NA
"France";"Cuscuta monogyna";"Cuscuta monogyna Vahl";"Convolvulaceae";"Solanales";"Magnoliopsida";"Tracheophyta";"GBIF";"Cuscuta monogyna";"2013";"";2013;"";"INPN-FCBN/IDigBio";NA;NA
"France";"Cyclorhipidion fukiense";"Cyclorhipidion fukiense (Eggers, 1941)";"Curculionidae";"Coleoptera";"Insecta";"Arthropoda";"GBIF";"Cyclorhipidion fukiense (Eggers, 1941)";"";"";2013;"2013";"Roques et al. (2020)";NA;NA
"France";"Dactylorhiza grandis";"Dactylorhiza grandis (Druce) P.F.Hunt";"Orchidaceae";"Asparagales";"Liliopsida";"Tracheophyta";"GBIF";"Dactylorhiza grandis";"2010";"";2010;"";"INPN-FCBN/IDigBio";NA;NA
"France";"Diplachne fusca";"Diplachne fusca (L.) P.Beauv. ex Roem. & Schult.";"Poaceae";"Poales";"Liliopsida";"Tracheophyta";"GBIF";"Diplachne fusca";"2012";"";2012;"";"INPN-FCBN/IDigBio";NA;NA
"France";"Dolichandra unguis-cati";"Dolichandra unguis-cati (L.) L.G.Lohmann";"Bignoniaceae";"Lamiales";"Magnoliopsida";"Tracheophyta";"GBIF";"Dolichandra unguis-cati";"2013";"";2013;"";"INPN-FCBN/IDigBio";NA;NA
"France";"Dreissena rostriformis";"Dreissena rostriformis (Deshayes, 1838)";"Dreissenidae";"Myida";"Bivalvia";"Mollusca";"GBIF";"Dreissena rostriformis";"";"";2011;"2011";"Zierits et al. (2016)";NA;NA
"France";"Dryocosmus kuriphilus";"Dryocosmus kuriphilus Yasumatsu, 1951";"Cynipidae";"Hymenoptera";"Insecta";"Arthropoda";"GBIF";"Dryocosmus kuriphilus (Yasumatsu 1951)";"yes";"established";2010;"2010";"DAISIE";NA;NA
"France";"Dryopteris erythrosora";"Dryopteris erythrosora (D.C.Eaton) Kuntze";"Dryopteridaceae";"Polypodiales";"Polypodiopsida";"Tracheophyta";"GBIF";"Dryopteris erythrosora";"2010";"";2010;"";"INPN-FCBN/IDigBio";NA;NA
"France";"Elaeagnus umbellata";"Elaeagnus umbellata Thunb.";"Elaeagnaceae";"Rosales";"Magnoliopsida";"Tracheophyta";"GBIF";"Elaeagnus umbellata";"2012";"";2012;"";"INPN-FCBN/IDigBio";NA;NA
"France";"Equisetum trachyodon";"Equisetum trachyodon (A.Braun) Koch";"Equisetaceae";"Equisetales";"Polypodiopsida";"Tracheophyta";"GBIF";"Equisetum trachyodon";"2012";"";2012;"";"INPN-FCBN/IDigBio";NA;NA
"France";"Erythrina crista-galli";"Erythrina crista-galli L.";"Fabaceae";"Fabales";"Magnoliopsida";"Tracheophyta";"GBIF";"Erythrina crista-galli";"2014";"";2014;"";"INPN-FCBN/IDigBio";NA;NA
"France";"Eucalyptus sideroxylon";"Eucalyptus sideroxylon A.Cunn. ex Woolls";"Myrtaceae";"Myrtales";"Magnoliopsida";"Tracheophyta";"GBIF";"Eucalyptus sideroxylon";"2011";"";2011;"";"INPN-FCBN/IDigBio";NA;NA
"France";"Euchone limnicola";"Euchone limnicola Reish, 1959";"Sabellidae";"Sabellida";"Polychaeta";"Annelida";"GBIF";"Euchone limnicola";"";"";2015;"2015";"AquaNIS (2020)";NA;NA
"France";"Festuca alfrediana";"Festuca alfrediana Foggi & Signorini";"Poaceae";"Poales";"Liliopsida";"Tracheophyta";"GBIF";"Festuca alfrediana";"2012";"";2012;"";"INPN-FCBN/IDigBio";NA;NA
"France";"Fistularia petimba";"Fistularia petimba Lacep�de, 1803";"Fistulariidae";"Syngnathiformes";"Actinopterygii";"Chordata";"GBIF";"Fistularia petimba";"";"";2018;"2018";"AquaNIS (2020)";NA;NA
"France";"Fumaria reuteri";"Fumaria reuteri Boiss.";"Papaveraceae";"Ranunculales";"Magnoliopsida";"Tracheophyta";"GBIF";"Fumaria reuteri";"2010";"";2010;"";"INPN-FCBN/IDigBio";NA;NA
"France";"Gagea dubia";"Gagea dubia A.Terracc.";"Liliaceae";"Liliales";"Liliopsida";"Tracheophyta";"GBIF";"Gagea dubia";"2011";"";2011;"";"INPN-FCBN/IDigBio";NA;NA
"France";"Gaillardia aristata";"Gaillardia aristata Pursh";"Asteraceae";"Asterales";"Magnoliopsida";"Tracheophyta";"GBIF";"Gaillardia aristata";"2014";"";2014;"";"INPN-FCBN/IDigBio";NA;NA
"France";"Geranium maderense";"Geranium maderense Yeo";"Geraniaceae";"Geraniales";"Magnoliopsida";"Tracheophyta";"GBIF";"Geranium maderense";"2012";"";2012;"";"INPN-FCBN/IDigBio";NA;NA
"France";"Glycaspis brimblecombei";"Glycaspis brimblecombei Moore, 1964";"Aphalaridae";"Hemiptera";"Insecta";"Arthropoda";"GBIF";"Glycaspis brimblecombei (Moore, 1964)";"yes";"established";2011;"2011";"DAISIE";NA;NA
"France";"Glycaspis brimblecombei";"Glycaspis brimblecombei Moore, 1964";"Aphalaridae";"Hemiptera";"Insecta";"Arthropoda";"GBIF";"Glycaspis brimblecombei (Moore, 1964)";"";"established";2011;"2011";"DAISIE";NA;NA
"France";"Gracilaria chorda";"Gracilaria chorda Holmes, 1896";"Gracilariaceae";"Gracilariales";"Florideophyceae";"Rhodophyta";"GBIF";"Gracilaria chorda";"";"";2010;"2010";"AquaNIS (2020)";NA;NA
"France";"Grandidierella japonica";"Grandidierella japonica Stephensen, 1938";"Aoridae";"Amphipoda";"Malacostraca";"Arthropoda";"GBIF";"Grandidierella japonica";"";"";2010;"2010";"AquaNIS (2020)";NA;NA
"France";"Guinearma alberti";"Guinearma alberti";"Sesarmidae";"Decapoda";"Malacostraca";"Arthropoda";"GBIF";"Perisesarma alberti";"";"";2016;"2016";"AquaNIS (2020)";NA;NA
"France";"Gunnera tinctoria";"Gunnera tinctoria (Molina) Mirb.";"Gunneraceae";"Gunnerales";"Magnoliopsida";"Tracheophyta";"GBIF";"Gunnera tinctoria";"2010";"";2010;"";"INPN-FCBN/IDigBio";NA;NA
"France";"Halyomorpha halys";"Halyomorpha halys (St�l, 1855)";"Pentatomidae";"Hemiptera";"Insecta";"Arthropoda";"GBIF";"Halyomorpha halys (St�l, 1855)";"";"alien";2012;"2012";"Roques et al. (2010); Roques et al. (2016)";NA;NA
"France";"Hechtia pitcairniifolia";"Hechtia pitcairniifolia B.Verl.";"Bromeliaceae";"Poales";"Liliopsida";"Tracheophyta";"GBIF";"Ochagavia litoralis";"2011";"";2011;"";"INPN-FCBN/IDigBio";NA;NA
"France";"Hedera colchica";"Hedera colchica (K.Koch) K.Koch";"Araliaceae";"Apiales";"Magnoliopsida";"Tracheophyta";"GBIF";"Hedera colchica";"2010";"";2010;"";"INPN-FCBN/IDigBio";NA;NA
"France";"Herniaria litardierei";"Herniaria litardierei (Gamisans) Greuter & Burdet";"Caryophyllaceae";"Caryophyllales";"Magnoliopsida";"Tracheophyta";"GBIF";"Herniaria litardierei";"2014";"";2014;"";"INPN-FCBN/IDigBio";NA;NA
"France";"Hieracium blancii";"Hieracium blancii J.Serres";"Asteraceae";"Asterales";"Magnoliopsida";"Tracheophyta";"GBIF";"Hieracium blancii";"2012";"";2012;"";"INPN-FCBN/IDigBio";NA;NA
"France";"Hieracium fuscocinereum";"Hieracium fuscocinereum Norrl.";"Asteraceae";"Asterales";"Magnoliopsida";"Tracheophyta";"GBIF";"Hieracium fuscocinereum";"2012";"";2012;"";"INPN-FCBN/IDigBio";NA;NA
"France";"Hieracium legrandianum";"Hieracium legrandianum Arv.-Touv.";"Asteraceae";"Asterales";"Magnoliopsida";"Tracheophyta";"GBIF";"Hieracium legrandianum";"2011";"";2011;"";"INPN-FCBN/IDigBio";NA;NA
"France";"Hildenbrandia occidentalis";"Hildenbrandia occidentalis Setch., 1917";"Hildenbrandiaceae";"Hildenbrandiales";"Florideophyceae";"Rhodophyta";"GBIF";"Hildenbrandia occidentalis";"";"";2011;"2011";"AquaNIS (2020)";NA;NA
"France";"Holocentrus adscensionis";"Holocentrus adscensionis (Osbeck, 1765)";"Holocentridae";"Beryciformes";"Actinopterygii";"Chordata";"GBIF";"Holocentrus adscensionis";"";"";2019;"2019";"AquaNIS (2020)";NA;NA
